img1,img2,is_same_person,model,backend,similarity_metric,distance,threshold,similarity,verified,result_type
000004.jpg,041166.jpg,True,ArcFace,ssd,cosine,0.8205761138249151,0.68,17.94,False,FN
000004.jpg,041166.jpg,True,ArcFace,ssd,euclidean,4.024469935204462,4.15,N/A,True,TP
000004.jpg,041166.jpg,True,ArcFace,mtcnn,cosine,0.8999407053130302,0.68,10.01,False,FN
000004.jpg,041166.jpg,True,ArcFace,mtcnn,euclidean,5.539469910733693,4.15,N/A,False,FN
000004.jpg,041166.jpg,True,ArcFace,retinaface,cosine,0.78539280727227,0.68,21.46,False,FN
000004.jpg,041166.jpg,True,ArcFace,retinaface,euclidean,3.9442912373394776,4.15,N/A,True,TP
004806.jpg,038160.jpg,True,Facenet,opencv,cosine,0.7218812398578472,0.4,27.81,False,FN
004806.jpg,038160.jpg,True,Facenet,opencv,euclidean,13.134208716491772,10.0,N/A,False,FN
004806.jpg,038160.jpg,True,Facenet,ssd,cosine,0.7744169387525822,0.4,22.56,False,FN
004806.jpg,038160.jpg,True,Facenet,ssd,euclidean,13.100975667829806,10.0,N/A,False,FN
004806.jpg,038160.jpg,True,Facenet,mtcnn,cosine,0.6100879796718255,0.4,38.99,False,FN
004806.jpg,038160.jpg,True,Facenet,mtcnn,euclidean,12.79341931234693,10.0,N/A,False,FN
004806.jpg,038160.jpg,True,Facenet,retinaface,cosine,0.6763646929608799,0.4,32.36,False,FN
004806.jpg,038160.jpg,True,Facenet,retinaface,euclidean,13.342439720835928,10.0,N/A,False,FN
004806.jpg,038160.jpg,True,OpenFace,opencv,cosine,0.3845257492243548,0.1,61.55,False,FN
004806.jpg,038160.jpg,True,OpenFace,opencv,euclidean,0.8769558006590155,0.55,N/A,False,FN
004806.jpg,038160.jpg,True,OpenFace,ssd,cosine,0.21388977552353905,0.1,78.61,False,FN
004806.jpg,038160.jpg,True,OpenFace,ssd,euclidean,0.6540485856475311,0.55,N/A,False,FN
004806.jpg,038160.jpg,True,OpenFace,mtcnn,cosine,0.24097099953527423,0.1,75.9,False,FN
004806.jpg,038160.jpg,True,OpenFace,mtcnn,euclidean,0.6942204049725638,0.55,N/A,False,FN
004806.jpg,038160.jpg,True,OpenFace,retinaface,cosine,0.23508432858103656,0.1,76.49,False,FN
004806.jpg,038160.jpg,True,OpenFace,retinaface,euclidean,0.68568843398407,0.55,N/A,False,FN
004806.jpg,038160.jpg,True,ArcFace,opencv,cosine,0.6547342370023139,0.68,34.53,True,TP
004806.jpg,038160.jpg,True,ArcFace,opencv,euclidean,3.8799025332267982,4.15,N/A,True,TP
004806.jpg,038160.jpg,True,ArcFace,ssd,cosine,0.706939087548675,0.68,29.31,False,FN
004806.jpg,038160.jpg,True,ArcFace,ssd,euclidean,3.7710252445108625,4.15,N/A,True,TP
004806.jpg,038160.jpg,True,ArcFace,mtcnn,cosine,0.7004308215477948,0.68,29.96,False,FN
004806.jpg,038160.jpg,True,ArcFace,mtcnn,euclidean,3.8149903019639146,4.15,N/A,True,TP
004806.jpg,038160.jpg,True,ArcFace,retinaface,cosine,0.7407755812871918,0.68,25.92,False,FN
004806.jpg,038160.jpg,True,ArcFace,retinaface,euclidean,4.008341936900793,4.15,N/A,True,TP
005477.jpg,019907.jpg,True,Facenet,opencv,cosine,0.12359619194853388,0.4,87.64,True,TP
005477.jpg,019907.jpg,True,Facenet,opencv,euclidean,6.080294703394069,10.0,N/A,True,TP
005477.jpg,019907.jpg,True,Facenet,ssd,cosine,0.172525445627016,0.4,82.75,True,TP
005477.jpg,019907.jpg,True,Facenet,ssd,euclidean,6.816930164403419,10.0,N/A,True,TP
005477.jpg,019907.jpg,True,Facenet,mtcnn,cosine,0.16214704905839383,0.4,83.79,True,TP
005477.jpg,019907.jpg,True,Facenet,mtcnn,euclidean,6.704902116413398,10.0,N/A,True,TP
005477.jpg,019907.jpg,True,Facenet,retinaface,cosine,0.1817298744745377,0.4,81.83,True,TP
005477.jpg,019907.jpg,True,Facenet,retinaface,euclidean,7.0873630365717615,10.0,N/A,True,TP
005477.jpg,019907.jpg,True,OpenFace,opencv,cosine,0.231908868288503,0.1,76.81,False,FN
005477.jpg,019907.jpg,True,OpenFace,opencv,euclidean,0.681041649849464,0.55,N/A,False,FN
005477.jpg,019907.jpg,True,OpenFace,ssd,cosine,0.1309382003049141,0.1,86.91,False,FN
005477.jpg,019907.jpg,True,OpenFace,ssd,euclidean,0.5117386111933999,0.55,N/A,True,TP
005477.jpg,019907.jpg,True,OpenFace,mtcnn,cosine,0.11179111081468118,0.1,88.82,False,FN
005477.jpg,019907.jpg,True,OpenFace,mtcnn,euclidean,0.4728447898684701,0.55,N/A,True,TP
005477.jpg,019907.jpg,True,OpenFace,retinaface,cosine,0.13582062615810875,0.1,86.42,False,FN
005477.jpg,019907.jpg,True,OpenFace,retinaface,euclidean,0.5211921595274276,0.55,N/A,True,TP
005477.jpg,019907.jpg,True,ArcFace,opencv,cosine,0.28509292116228935,0.68,71.49,True,TP
005477.jpg,019907.jpg,True,ArcFace,opencv,euclidean,2.9385162722187204,4.15,N/A,True,TP
005477.jpg,019907.jpg,True,ArcFace,ssd,cosine,0.25000616435625855,0.68,75.0,True,TP
005477.jpg,019907.jpg,True,ArcFace,ssd,euclidean,2.3380555372560914,4.15,N/A,True,TP
005477.jpg,019907.jpg,True,ArcFace,mtcnn,cosine,0.23973640524148987,0.68,76.03,True,TP
005477.jpg,019907.jpg,True,ArcFace,mtcnn,euclidean,2.46980523299531,4.15,N/A,True,TP
005477.jpg,019907.jpg,True,ArcFace,retinaface,cosine,0.2723241635941902,0.68,72.77,True,TP
005477.jpg,019907.jpg,True,ArcFace,retinaface,euclidean,2.482609941825385,4.15,N/A,True,TP
012823.jpg,018964.jpg,True,Facenet,opencv,cosine,0.38974347117727315,0.4,61.03,True,TP
012823.jpg,018964.jpg,True,Facenet,opencv,euclidean,9.356138728288558,10.0,N/A,True,TP
012823.jpg,018964.jpg,True,Facenet,ssd,cosine,0.35508632376231697,0.4,64.49,True,TP
012823.jpg,018964.jpg,True,Facenet,ssd,euclidean,9.629051648044655,10.0,N/A,True,TP
012823.jpg,018964.jpg,True,Facenet,mtcnn,cosine,0.3865927868360909,0.4,61.34,True,TP
012823.jpg,018964.jpg,True,Facenet,mtcnn,euclidean,9.886962845980124,10.0,N/A,True,TP
012823.jpg,018964.jpg,True,Facenet,retinaface,cosine,0.3493938855898232,0.4,65.06,True,TP
012823.jpg,018964.jpg,True,Facenet,retinaface,euclidean,9.679317878617427,10.0,N/A,True,TP
012823.jpg,018964.jpg,True,OpenFace,opencv,cosine,0.35212839726204026,0.1,64.79,False,FN
012823.jpg,018964.jpg,True,OpenFace,opencv,euclidean,0.8392000756686477,0.55,N/A,False,FN
012823.jpg,018964.jpg,True,OpenFace,ssd,cosine,0.20102364388673621,0.1,79.9,False,FN
012823.jpg,018964.jpg,True,OpenFace,ssd,euclidean,0.6340720031199917,0.55,N/A,False,FN
012823.jpg,018964.jpg,True,OpenFace,mtcnn,cosine,0.2856509921323924,0.1,71.43,False,FN
012823.jpg,018964.jpg,True,OpenFace,mtcnn,euclidean,0.7558452602307104,0.55,N/A,False,FN
012823.jpg,018964.jpg,True,OpenFace,retinaface,cosine,0.24135833673773843,0.1,75.86,False,FN
012823.jpg,018964.jpg,True,OpenFace,retinaface,euclidean,0.6947781495882533,0.55,N/A,False,FN
012823.jpg,018964.jpg,True,ArcFace,opencv,cosine,0.6219690246248729,0.68,37.8,True,TP
012823.jpg,018964.jpg,True,ArcFace,opencv,euclidean,3.7925747904630662,4.15,N/A,True,TP
012823.jpg,018964.jpg,True,ArcFace,ssd,cosine,0.5421541339126814,0.68,45.78,True,TP
012823.jpg,018964.jpg,True,ArcFace,ssd,euclidean,3.3815250908027705,4.15,N/A,True,TP
012823.jpg,018964.jpg,True,ArcFace,mtcnn,cosine,0.6124655990270569,0.68,38.75,True,TP
012823.jpg,018964.jpg,True,ArcFace,mtcnn,euclidean,3.526481348847697,4.15,N/A,True,TP
012823.jpg,018964.jpg,True,ArcFace,retinaface,cosine,0.5624864347339243,0.68,43.75,True,TP
012823.jpg,018964.jpg,True,ArcFace,retinaface,euclidean,3.5845863185124607,4.15,N/A,True,TP
005171.jpg,049401.jpg,True,Facenet,opencv,cosine,0.23920438806861855,0.4,76.08,True,TP
005171.jpg,049401.jpg,True,Facenet,opencv,euclidean,8.36940224756195,10.0,N/A,True,TP
005171.jpg,049401.jpg,True,Facenet,ssd,cosine,0.20513175309544607,0.4,79.49,True,TP
005171.jpg,049401.jpg,True,Facenet,ssd,euclidean,7.65568509955178,10.0,N/A,True,TP
005171.jpg,049401.jpg,True,Facenet,mtcnn,cosine,0.20780350082364352,0.4,79.22,True,TP
005171.jpg,049401.jpg,True,Facenet,mtcnn,euclidean,7.833958378411694,10.0,N/A,True,TP
005171.jpg,049401.jpg,True,Facenet,retinaface,cosine,0.22262866046290963,0.4,77.74,True,TP
005171.jpg,049401.jpg,True,Facenet,retinaface,euclidean,8.14105990074225,10.0,N/A,True,TP
005171.jpg,049401.jpg,True,OpenFace,opencv,cosine,0.05900462736159695,0.1,94.1,True,TP
005171.jpg,049401.jpg,True,OpenFace,opencv,euclidean,0.34352475613152816,0.55,N/A,True,TP
005171.jpg,049401.jpg,True,OpenFace,ssd,cosine,0.30870524388796905,0.1,69.13,False,FN
005171.jpg,049401.jpg,True,OpenFace,ssd,euclidean,0.7857546877316974,0.55,N/A,False,FN
005171.jpg,049401.jpg,True,OpenFace,mtcnn,cosine,0.25941575839347164,0.1,74.06,False,FN
005171.jpg,049401.jpg,True,OpenFace,mtcnn,euclidean,0.7202995987640971,0.55,N/A,False,FN
005171.jpg,049401.jpg,True,OpenFace,retinaface,cosine,0.30770514079104094,0.1,69.23,False,FN
005171.jpg,049401.jpg,True,OpenFace,retinaface,euclidean,0.7844809275106953,0.55,N/A,False,FN
005171.jpg,049401.jpg,True,ArcFace,opencv,cosine,0.37086425322757555,0.68,62.91,True,TP
005171.jpg,049401.jpg,True,ArcFace,opencv,euclidean,3.2354167839658263,4.15,N/A,True,TP
005171.jpg,049401.jpg,True,ArcFace,ssd,cosine,0.40020058205804765,0.68,59.98,True,TP
005171.jpg,049401.jpg,True,ArcFace,ssd,euclidean,3.352258249883266,4.15,N/A,True,TP
005171.jpg,049401.jpg,True,ArcFace,mtcnn,cosine,0.4080692638404496,0.68,59.19,True,TP
005171.jpg,049401.jpg,True,ArcFace,mtcnn,euclidean,3.616401208087776,4.15,N/A,True,TP
005171.jpg,049401.jpg,True,ArcFace,retinaface,cosine,0.41803802446062,0.68,58.2,True,TP
005171.jpg,049401.jpg,True,ArcFace,retinaface,euclidean,3.5530392912588145,4.15,N/A,True,TP
011437.jpg,037082.jpg,True,Facenet,opencv,cosine,0.20759862945288154,0.4,79.24,True,TP
011437.jpg,037082.jpg,True,Facenet,opencv,euclidean,8.217189936190383,10.0,N/A,True,TP
011437.jpg,037082.jpg,True,Facenet,ssd,cosine,0.23912982021172313,0.4,76.09,True,TP
011437.jpg,037082.jpg,True,Facenet,ssd,euclidean,8.800424735646601,10.0,N/A,True,TP
011437.jpg,037082.jpg,True,Facenet,mtcnn,cosine,0.2418731829403279,0.4,75.81,True,TP
011437.jpg,037082.jpg,True,Facenet,mtcnn,euclidean,8.67859710284413,10.0,N/A,True,TP
011437.jpg,037082.jpg,True,Facenet,retinaface,cosine,0.24439365704714566,0.4,75.56,True,TP
011437.jpg,037082.jpg,True,Facenet,retinaface,euclidean,8.803959689090785,10.0,N/A,True,TP
011437.jpg,037082.jpg,True,OpenFace,opencv,cosine,0.4015566828474302,0.1,59.84,False,FN
011437.jpg,037082.jpg,True,OpenFace,opencv,euclidean,0.8961659111492261,0.55,N/A,False,FN
011437.jpg,037082.jpg,True,OpenFace,ssd,cosine,0.39597354554980624,0.1,60.4,False,FN
011437.jpg,037082.jpg,True,OpenFace,ssd,euclidean,0.8899140870920556,0.55,N/A,False,FN
011437.jpg,037082.jpg,True,OpenFace,mtcnn,cosine,0.3192261095048772,0.1,68.08,False,FN
011437.jpg,037082.jpg,True,OpenFace,mtcnn,euclidean,0.7990320427226937,0.55,N/A,False,FN
011437.jpg,037082.jpg,True,OpenFace,retinaface,cosine,0.4067251483495573,0.1,59.33,False,FN
011437.jpg,037082.jpg,True,OpenFace,retinaface,euclidean,0.901914771636624,0.55,N/A,False,FN
011437.jpg,037082.jpg,True,ArcFace,opencv,cosine,0.3909642233086241,0.68,60.9,True,TP
011437.jpg,037082.jpg,True,ArcFace,opencv,euclidean,3.108989514043049,4.15,N/A,True,TP
011437.jpg,037082.jpg,True,ArcFace,ssd,cosine,0.4253069678637056,0.68,57.47,True,TP
011437.jpg,037082.jpg,True,ArcFace,ssd,euclidean,3.0813354136045663,4.15,N/A,True,TP
011437.jpg,037082.jpg,True,ArcFace,mtcnn,cosine,0.4342507228650754,0.68,56.57,True,TP
011437.jpg,037082.jpg,True,ArcFace,mtcnn,euclidean,3.1652942293085355,4.15,N/A,True,TP
011437.jpg,037082.jpg,True,ArcFace,retinaface,cosine,0.4171885493520434,0.68,58.28,True,TP
011437.jpg,037082.jpg,True,ArcFace,retinaface,euclidean,2.9872740001986835,4.15,N/A,True,TP
014179.jpg,023404.jpg,True,Facenet,opencv,cosine,0.17737251054052106,0.4,82.26,True,TP
014179.jpg,023404.jpg,True,Facenet,opencv,euclidean,7.112170737744538,10.0,N/A,True,TP
014179.jpg,023404.jpg,True,Facenet,ssd,cosine,0.20087716940563094,0.4,79.91,True,TP
014179.jpg,023404.jpg,True,Facenet,ssd,euclidean,7.654431544085126,10.0,N/A,True,TP
014179.jpg,023404.jpg,True,Facenet,mtcnn,cosine,0.15211381609325147,0.4,84.79,True,TP
014179.jpg,023404.jpg,True,Facenet,mtcnn,euclidean,6.525124795356587,10.0,N/A,True,TP
014179.jpg,023404.jpg,True,Facenet,retinaface,cosine,0.16268473973547348,0.4,83.73,True,TP
014179.jpg,023404.jpg,True,Facenet,retinaface,euclidean,6.830671757977928,10.0,N/A,True,TP
014179.jpg,023404.jpg,True,OpenFace,opencv,cosine,0.2327376368010181,0.1,76.73,False,FN
014179.jpg,023404.jpg,True,OpenFace,opencv,euclidean,0.6822574514716738,0.55,N/A,False,FN
014179.jpg,023404.jpg,True,OpenFace,ssd,cosine,0.21507806241214522,0.1,78.49,False,FN
014179.jpg,023404.jpg,True,OpenFace,ssd,euclidean,0.6558628598983695,0.55,N/A,False,FN
014179.jpg,023404.jpg,True,OpenFace,mtcnn,cosine,0.21336495553315982,0.1,78.66,False,FN
014179.jpg,023404.jpg,True,OpenFace,mtcnn,euclidean,0.6532456387938066,0.55,N/A,False,FN
014179.jpg,023404.jpg,True,OpenFace,retinaface,cosine,0.1599115514455295,0.1,84.01,False,FN
014179.jpg,023404.jpg,True,OpenFace,retinaface,euclidean,0.5655290457453084,0.55,N/A,False,FN
014179.jpg,023404.jpg,True,ArcFace,opencv,cosine,0.23377185834620162,0.68,76.62,True,TP
014179.jpg,023404.jpg,True,ArcFace,opencv,euclidean,3.126560588492352,4.15,N/A,True,TP
014179.jpg,023404.jpg,True,ArcFace,ssd,cosine,0.24338655887429972,0.68,75.66,True,TP
014179.jpg,023404.jpg,True,ArcFace,ssd,euclidean,3.2021849290370863,4.15,N/A,True,TP
014179.jpg,023404.jpg,True,ArcFace,mtcnn,cosine,0.2583638144923467,0.68,74.16,True,TP
014179.jpg,023404.jpg,True,ArcFace,mtcnn,euclidean,3.3446981904541055,4.15,N/A,True,TP
014179.jpg,023404.jpg,True,ArcFace,retinaface,cosine,0.2442797948434039,0.68,75.57,True,TP
014179.jpg,023404.jpg,True,ArcFace,retinaface,euclidean,3.165124266465675,4.15,N/A,True,TP
014427.jpg,066448.jpg,True,Facenet,opencv,cosine,0.5248570091399123,0.4,47.51,False,FN
014427.jpg,066448.jpg,True,Facenet,opencv,euclidean,12.428780022405158,10.0,N/A,False,FN
014427.jpg,066448.jpg,True,Facenet,ssd,cosine,0.5321174769876329,0.4,46.79,False,FN
014427.jpg,066448.jpg,True,Facenet,ssd,euclidean,12.077368586594346,10.0,N/A,False,FN
014427.jpg,066448.jpg,True,Facenet,mtcnn,cosine,0.5411716790837426,0.4,45.88,False,FN
014427.jpg,066448.jpg,True,Facenet,mtcnn,euclidean,12.512779715242026,10.0,N/A,False,FN
014427.jpg,066448.jpg,True,Facenet,retinaface,cosine,0.49534900387866054,0.4,50.47,False,FN
014427.jpg,066448.jpg,True,Facenet,retinaface,euclidean,11.875912192473297,10.0,N/A,False,FN
014427.jpg,066448.jpg,True,OpenFace,opencv,cosine,0.30274368340597113,0.1,69.73,False,FN
014427.jpg,066448.jpg,True,OpenFace,opencv,euclidean,0.7781306984328858,0.55,N/A,False,FN
014427.jpg,066448.jpg,True,OpenFace,ssd,cosine,0.4739925126416883,0.1,52.6,False,FN
014427.jpg,066448.jpg,True,OpenFace,ssd,euclidean,0.9736452815381814,0.55,N/A,False,FN
014427.jpg,066448.jpg,True,OpenFace,mtcnn,cosine,0.3526175066879992,0.1,64.74,False,FN
014427.jpg,066448.jpg,True,OpenFace,mtcnn,euclidean,0.8397826643800127,0.55,N/A,False,FN
014427.jpg,066448.jpg,True,OpenFace,retinaface,cosine,0.23871972598663282,0.1,76.13,False,FN
014427.jpg,066448.jpg,True,OpenFace,retinaface,euclidean,0.6909698931960895,0.55,N/A,False,FN
014427.jpg,066448.jpg,True,ArcFace,opencv,cosine,0.6672653835096614,0.68,33.27,True,TP
014427.jpg,066448.jpg,True,ArcFace,opencv,euclidean,4.850082434819346,4.15,N/A,False,FN
014427.jpg,066448.jpg,True,ArcFace,ssd,cosine,0.641795034256228,0.68,35.82,True,TP
014427.jpg,066448.jpg,True,ArcFace,ssd,euclidean,3.525318757246383,4.15,N/A,True,TP
014427.jpg,066448.jpg,True,ArcFace,mtcnn,cosine,0.6823113428541779,0.68,31.77,False,FN
014427.jpg,066448.jpg,True,ArcFace,mtcnn,euclidean,4.373976296164467,4.15,N/A,False,FN
014427.jpg,066448.jpg,True,ArcFace,retinaface,cosine,0.6735610523850315,0.68,32.64,True,TP
014427.jpg,066448.jpg,True,ArcFace,retinaface,euclidean,3.9531356756457012,4.15,N/A,True,TP
015648.jpg,061069.jpg,True,Facenet,opencv,cosine,0.5630072885321129,0.4,43.7,False,FN
015648.jpg,061069.jpg,True,Facenet,opencv,euclidean,12.927488223984183,10.0,N/A,False,FN
015648.jpg,061069.jpg,True,Facenet,ssd,cosine,0.3203342178339339,0.4,67.97,True,TP
015648.jpg,061069.jpg,True,Facenet,ssd,euclidean,9.499953025186514,10.0,N/A,True,TP
015648.jpg,061069.jpg,True,Facenet,mtcnn,cosine,0.40301198385563686,0.4,59.7,False,FN
015648.jpg,061069.jpg,True,Facenet,mtcnn,euclidean,10.624013659672519,10.0,N/A,False,FN
015648.jpg,061069.jpg,True,Facenet,retinaface,cosine,0.38307168706230443,0.4,61.69,True,TP
015648.jpg,061069.jpg,True,Facenet,retinaface,euclidean,10.538511459420882,10.0,N/A,False,FN
015648.jpg,061069.jpg,True,OpenFace,opencv,cosine,0.4224012916447909,0.1,57.76,False,FN
015648.jpg,061069.jpg,True,OpenFace,opencv,euclidean,0.9191314214649156,0.55,N/A,False,FN
015648.jpg,061069.jpg,True,OpenFace,ssd,cosine,0.5322828571880565,0.1,46.77,False,FN
015648.jpg,061069.jpg,True,OpenFace,ssd,euclidean,1.0317779912610316,0.55,N/A,False,FN
015648.jpg,061069.jpg,True,OpenFace,mtcnn,cosine,0.7062750896083922,0.1,29.37,False,FN
015648.jpg,061069.jpg,True,OpenFace,mtcnn,euclidean,1.1885075382962884,0.55,N/A,False,FN
015648.jpg,061069.jpg,True,OpenFace,retinaface,cosine,0.5857892995432017,0.1,41.42,False,FN
015648.jpg,061069.jpg,True,OpenFace,retinaface,euclidean,1.0823947822554743,0.55,N/A,False,FN
015648.jpg,061069.jpg,True,ArcFace,opencv,cosine,0.5837668939614896,0.68,41.62,True,TP
015648.jpg,061069.jpg,True,ArcFace,opencv,euclidean,3.888760873562731,4.15,N/A,True,TP
015648.jpg,061069.jpg,True,ArcFace,ssd,cosine,0.6105416840914282,0.68,38.95,True,TP
015648.jpg,061069.jpg,True,ArcFace,ssd,euclidean,4.342041695580287,4.15,N/A,False,FN
015648.jpg,061069.jpg,True,ArcFace,mtcnn,cosine,0.6184730257359043,0.68,38.15,True,TP
015648.jpg,061069.jpg,True,ArcFace,mtcnn,euclidean,5.12383444019715,4.15,N/A,False,FN
015648.jpg,061069.jpg,True,ArcFace,retinaface,cosine,0.5975238127800555,0.68,40.25,True,TP
015648.jpg,061069.jpg,True,ArcFace,retinaface,euclidean,4.66752879941451,4.15,N/A,False,FN
004390.jpg,018062.jpg,True,Facenet,ssd,cosine,0.47791466871348987,0.4,52.21,False,FN
004390.jpg,018062.jpg,True,Facenet,ssd,euclidean,11.489822994994148,10.0,N/A,False,FN
004390.jpg,018062.jpg,True,Facenet,mtcnn,cosine,0.48454092328982135,0.4,51.55,False,FN
004390.jpg,018062.jpg,True,Facenet,mtcnn,euclidean,11.745948148413422,10.0,N/A,False,FN
004390.jpg,018062.jpg,True,Facenet,retinaface,cosine,0.49472824976073304,0.4,50.53,False,FN
004390.jpg,018062.jpg,True,Facenet,retinaface,euclidean,11.713620023718997,10.0,N/A,False,FN
004390.jpg,018062.jpg,True,OpenFace,ssd,cosine,0.15907332979241562,0.1,84.09,False,FN
004390.jpg,018062.jpg,True,OpenFace,ssd,euclidean,0.564044921102159,0.55,N/A,False,FN
004390.jpg,018062.jpg,True,OpenFace,mtcnn,cosine,0.30636264207518515,0.1,69.36,False,FN
004390.jpg,018062.jpg,True,OpenFace,mtcnn,euclidean,0.7827677172806775,0.55,N/A,False,FN
004390.jpg,018062.jpg,True,OpenFace,retinaface,cosine,0.2630833885945101,0.1,73.69,False,FN
004390.jpg,018062.jpg,True,OpenFace,retinaface,euclidean,0.725373588363909,0.55,N/A,False,FN
004390.jpg,018062.jpg,True,ArcFace,ssd,cosine,0.6194152892748195,0.68,38.06,True,TP
004390.jpg,018062.jpg,True,ArcFace,ssd,euclidean,2.801581905139383,4.15,N/A,True,TP
004390.jpg,018062.jpg,True,ArcFace,mtcnn,cosine,0.5519606991365564,0.68,44.8,True,TP
004390.jpg,018062.jpg,True,ArcFace,mtcnn,euclidean,3.1419640274444984,4.15,N/A,True,TP
004390.jpg,018062.jpg,True,ArcFace,retinaface,cosine,0.5883434134331347,0.68,41.17,True,TP
004390.jpg,018062.jpg,True,ArcFace,retinaface,euclidean,2.9948236874289833,4.15,N/A,True,TP
018964.jpg,023013.jpg,True,Facenet,opencv,cosine,0.40817459635239384,0.4,59.18,False,FN
018964.jpg,023013.jpg,True,Facenet,opencv,euclidean,10.249296417288095,10.0,N/A,False,FN
018964.jpg,023013.jpg,True,Facenet,ssd,cosine,0.42913989818951737,0.4,57.09,False,FN
018964.jpg,023013.jpg,True,Facenet,ssd,euclidean,10.722798834213306,10.0,N/A,False,FN
018964.jpg,023013.jpg,True,Facenet,mtcnn,cosine,0.34035362144695736,0.4,65.96,True,TP
018964.jpg,023013.jpg,True,Facenet,mtcnn,euclidean,9.399082151573463,10.0,N/A,True,TP
018964.jpg,023013.jpg,True,Facenet,retinaface,cosine,0.4066034374577131,0.4,59.34,False,FN
018964.jpg,023013.jpg,True,Facenet,retinaface,euclidean,10.442397090814783,10.0,N/A,False,FN
018964.jpg,023013.jpg,True,OpenFace,opencv,cosine,0.5335575350464395,0.1,46.64,False,FN
018964.jpg,023013.jpg,True,OpenFace,opencv,euclidean,1.033012651488251,0.55,N/A,False,FN
018964.jpg,023013.jpg,True,OpenFace,ssd,cosine,0.42210922713288135,0.1,57.79,False,FN
018964.jpg,023013.jpg,True,OpenFace,ssd,euclidean,0.9188136165662061,0.55,N/A,False,FN
018964.jpg,023013.jpg,True,OpenFace,mtcnn,cosine,0.42665768277854355,0.1,57.33,False,FN
018964.jpg,023013.jpg,True,OpenFace,mtcnn,euclidean,0.9237507243533155,0.55,N/A,False,FN
018964.jpg,023013.jpg,True,OpenFace,retinaface,cosine,0.4313579857549561,0.1,56.86,False,FN
018964.jpg,023013.jpg,True,OpenFace,retinaface,euclidean,0.9288250240177539,0.55,N/A,False,FN
018964.jpg,023013.jpg,True,ArcFace,opencv,cosine,0.7108387162436316,0.68,28.92,False,FN
018964.jpg,023013.jpg,True,ArcFace,opencv,euclidean,3.462218667273426,4.15,N/A,True,TP
018964.jpg,023013.jpg,True,ArcFace,ssd,cosine,0.5273162282025787,0.68,47.27,True,TP
018964.jpg,023013.jpg,True,ArcFace,ssd,euclidean,3.0790018668699286,4.15,N/A,True,TP
018964.jpg,023013.jpg,True,ArcFace,mtcnn,cosine,0.6002446591130792,0.68,39.98,True,TP
018964.jpg,023013.jpg,True,ArcFace,mtcnn,euclidean,3.138514595294723,4.15,N/A,True,TP
018964.jpg,023013.jpg,True,ArcFace,retinaface,cosine,0.5759077981357134,0.68,42.41,True,TP
018964.jpg,023013.jpg,True,ArcFace,retinaface,euclidean,3.2001080289226866,4.15,N/A,True,TP
008585.jpg,008971.jpg,True,Facenet,opencv,cosine,0.19539877992077548,0.4,80.46,True,TP
008585.jpg,008971.jpg,True,Facenet,opencv,euclidean,7.4603463018450515,10.0,N/A,True,TP
008585.jpg,008971.jpg,True,Facenet,ssd,cosine,0.1696525846376682,0.4,83.03,True,TP
008585.jpg,008971.jpg,True,Facenet,ssd,euclidean,6.850966679537077,10.0,N/A,True,TP
008585.jpg,008971.jpg,True,Facenet,mtcnn,cosine,0.13230532554479646,0.4,86.77,True,TP
008585.jpg,008971.jpg,True,Facenet,mtcnn,euclidean,6.013578410539919,10.0,N/A,True,TP
008585.jpg,008971.jpg,True,Facenet,retinaface,cosine,0.15847703115064615,0.4,84.15,True,TP
008585.jpg,008971.jpg,True,Facenet,retinaface,euclidean,6.594196860715458,10.0,N/A,True,TP
008585.jpg,008971.jpg,True,OpenFace,opencv,cosine,0.12586775708045328,0.1,87.41,False,FN
008585.jpg,008971.jpg,True,OpenFace,opencv,euclidean,0.5017324866786426,0.55,N/A,True,TP
008585.jpg,008971.jpg,True,OpenFace,ssd,cosine,0.1460456158315031,0.1,85.4,False,FN
008585.jpg,008971.jpg,True,OpenFace,ssd,euclidean,0.5404546706755768,0.55,N/A,True,TP
008585.jpg,008971.jpg,True,OpenFace,mtcnn,cosine,0.11294652050004228,0.1,88.71,False,FN
008585.jpg,008971.jpg,True,OpenFace,mtcnn,euclidean,0.47528204982832606,0.55,N/A,True,TP
008585.jpg,008971.jpg,True,OpenFace,retinaface,cosine,0.14932848822426414,0.1,85.07,False,FN
008585.jpg,008971.jpg,True,OpenFace,retinaface,euclidean,0.5464951565205713,0.55,N/A,True,TP
008585.jpg,008971.jpg,True,ArcFace,opencv,cosine,0.2784175381455881,0.68,72.16,True,TP
008585.jpg,008971.jpg,True,ArcFace,opencv,euclidean,3.3657187728169338,4.15,N/A,True,TP
008585.jpg,008971.jpg,True,ArcFace,ssd,cosine,0.2664548634785494,0.68,73.35,True,TP
008585.jpg,008971.jpg,True,ArcFace,ssd,euclidean,3.2112873151914108,4.15,N/A,True,TP
008585.jpg,008971.jpg,True,ArcFace,mtcnn,cosine,0.23854316180965796,0.68,76.15,True,TP
008585.jpg,008971.jpg,True,ArcFace,mtcnn,euclidean,2.899300896792078,4.15,N/A,True,TP
008585.jpg,008971.jpg,True,ArcFace,retinaface,cosine,0.164882731126608,0.68,83.51,True,TP
008585.jpg,008971.jpg,True,ArcFace,retinaface,euclidean,3.0574871174814793,4.15,N/A,True,TP
013638.jpg,025883.jpg,True,Facenet,opencv,cosine,0.1918218330154995,0.4,80.82,True,TP
